id,student_id,academic_year,semester,weighted_average,total_credits,failed_courses,status_at_time,failed_courses_json,academic_year_label,year_level,result_type,created_at
1291,277,2022,1,80.07,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1292,277,2022,2,94.12,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1293,278,2021,1,89.55,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1294,278,2021,2,44.01,16,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1295,278,2022,1,68.3,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1296,278,2022,2,55.84,18,0,REPEATER,,2022/2023,2,REPEATER,2023-06-15T00:00:00
1297,279,2021,1,83.26,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1298,279,2021,2,72.05,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1299,279,2022,1,79.27,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1300,279,2022,2,67.27,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1301,279,2023,1,59.53,15,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
1302,279,2023,2,61.58,20,1,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-06-15T00:00:00
1303,279,2024,1,53.6,16,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
1304,279,2024,2,56.84,18,0,REPEATER,,2024/2025,4,REPEATER,2025-06-15T00:00:00
1305,280,2021,1,54.31,19,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1306,280,2021,2,59.57,19,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1307,281,2021,1,58.89,20,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1308,281,2021,2,76.73,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1309,281,2022,1,76.26,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1310,281,2022,2,76.72,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1311,282,2021,1,86.1,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1312,282,2021,2,71.06,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1313,282,2022,1,62.63,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1314,282,2022,2,98.54,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1315,282,2023,1,82.87,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1316,282,2023,2,73.83,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1317,282,2024,1,72.99,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1318,282,2024,2,75.48,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1319,283,2021,1,69.57,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1320,283,2021,2,73.54,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1321,283,2022,1,77.99,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1322,283,2022,2,63.28,17,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1323,283,2023,1,52.39,18,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
1324,283,2023,2,47.09,15,0,REPEATER,,2023/2024,3,REPEATER,2024-06-15T00:00:00
1325,284,2021,1,82.65,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1326,284,2021,2,53.0,17,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1327,284,2022,1,77.58,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1328,284,2022,2,58.15,17,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1329,284,2023,1,58.34,15,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
1330,284,2023,2,63.38,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1331,284,2024,1,74.33,20,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1332,284,2024,2,56.54,15,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1333,286,2021,1,64.6,18,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1334,286,2021,2,71.69,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1335,286,2022,1,57.48,19,0,REPEATER,,2022/2023,2,REPEATER,2023-01-15T00:00:00
1336,286,2022,2,89.14,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1337,286,2023,1,51.33,16,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
1338,286,2023,2,69.38,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1339,286,2024,1,87.27,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1340,286,2024,2,56.11,16,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1341,287,2021,1,70.68,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1342,287,2021,2,73.59,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1343,287,2022,1,62.32,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1344,287,2022,2,71.07,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1345,287,2023,1,78.74,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1346,287,2023,2,66.39,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1347,290,2021,1,81.17,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1348,290,2021,2,76.71,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1349,290,2022,1,65.01,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1350,290,2022,2,85.53,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1351,290,2023,1,63.11,20,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
1352,290,2023,2,82.27,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1353,292,2021,1,63.32,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1354,292,2021,2,68.21,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1355,292,2022,1,70.05,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1356,292,2022,2,76.06,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1357,293,2021,1,43.04,16,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1358,293,2021,2,77.5,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1359,293,2022,1,70.77,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1360,293,2022,2,75.43,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1361,293,2023,1,78.03,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1362,293,2023,2,76.73,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1363,294,2021,1,47.91,20,0,REPEATER,,2021/2022,1,REPEATER,2022-01-15T00:00:00
1364,294,2021,2,59.27,16,0,REPEATER,,2021/2022,1,REPEATER,2022-06-15T00:00:00
1365,294,2022,1,75.99,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1366,294,2022,2,74.4,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1367,294,2023,1,62.53,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1368,294,2023,2,80.85,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1369,294,2024,1,68.92,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1370,294,2024,2,82.63,16,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1371,295,2021,1,86.52,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1372,295,2021,2,75.34,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1373,295,2022,1,78.67,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1374,295,2022,2,64.7,17,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1375,295,2023,1,82.71,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1376,295,2023,2,74.62,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1377,296,2021,1,68.46,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1378,296,2021,2,57.37,15,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1379,296,2022,1,66.17,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1380,296,2022,2,58.69,17,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1381,296,2023,1,81.14,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1382,296,2023,2,86.65,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1383,297,2021,1,83.0,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1384,297,2021,2,100.0,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1385,297,2022,1,66.48,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1386,297,2022,2,79.16,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1387,297,2023,1,57.82,19,0,REPEATER,,2023/2024,3,REPEATER,2024-01-15T00:00:00
1388,297,2023,2,69.63,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1389,297,2024,1,54.27,15,0,REPEATER,,2024/2025,4,REPEATER,2025-01-15T00:00:00
1390,297,2024,2,78.82,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1391,298,2021,1,67.73,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1392,298,2021,2,47.35,16,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1393,298,2022,1,63.78,17,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1394,298,2022,2,93.52,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1395,298,2023,1,76.93,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1396,298,2023,2,81.23,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1397,298,2024,1,73.51,16,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1398,298,2024,2,69.82,18,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1399,299,2021,1,72.19,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1400,299,2021,2,74.95,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1401,299,2022,1,58.84,19,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1402,299,2022,2,81.16,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1403,299,2023,1,85.46,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1404,299,2023,2,69.64,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1405,299,2024,1,65.72,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1406,299,2024,2,63.1,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1407,300,2021,1,93.11,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1408,300,2021,2,66.57,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1409,300,2022,1,79.84,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1410,300,2022,2,69.73,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1411,300,2023,1,69.08,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1412,300,2023,2,62.82,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1413,300,2024,1,60.36,17,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
1414,300,2024,2,80.88,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1415,300,2025,1,60.08,15,2,CARRY_OVER,,2025/2026,5,CARRY_OVER,2026-01-15T00:00:00
1416,300,2025,2,77.55,20,0,PROMOTED,,2025/2026,5,PROMOTED,2026-06-15T00:00:00
1417,301,2021,1,73.09,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1418,301,2021,2,81.03,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1419,302,2021,1,64.68,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1420,302,2021,2,84.96,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1421,302,2022,1,70.31,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1422,302,2022,2,100.0,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1423,302,2023,1,52.63,16,0,REPEATER,,2023/2024,3,REPEATER,2024-01-15T00:00:00
1424,302,2023,2,100.0,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1425,303,2021,1,70.48,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1426,303,2021,2,74.67,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1427,303,2022,1,64.75,17,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1428,303,2022,2,53.17,17,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1429,304,2021,1,65.66,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1430,304,2021,2,67.61,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1431,305,2021,1,74.19,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1432,305,2021,2,85.45,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1433,305,2022,1,74.29,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1434,305,2022,2,74.5,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1435,305,2023,1,76.61,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1436,305,2023,2,50.94,17,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-06-15T00:00:00
1437,305,2024,1,52.05,18,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
1438,305,2024,2,54.04,17,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1439,306,2021,1,67.52,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1440,306,2021,2,49.54,19,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1441,307,2021,1,63.72,15,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1442,307,2021,2,55.58,20,0,REPEATER,,2021/2022,1,REPEATER,2022-06-15T00:00:00
1443,307,2022,1,77.85,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1444,307,2022,2,77.25,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1445,307,2023,1,68.39,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1446,307,2023,2,49.2,16,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-06-15T00:00:00
1447,309,2021,1,69.15,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1448,309,2021,2,75.94,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1449,309,2022,1,81.73,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1450,309,2022,2,93.04,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1451,309,2023,1,85.42,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1452,309,2023,2,73.98,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1453,310,2021,1,68.58,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1454,310,2021,2,63.08,17,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1455,311,2021,1,88.27,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1456,311,2021,2,74.0,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1457,311,2022,1,79.57,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1458,311,2022,2,64.92,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1459,312,2021,1,57.11,19,0,REPEATER,,2021/2022,1,REPEATER,2022-01-15T00:00:00
1460,312,2021,2,67.2,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1461,313,2021,1,68.36,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1462,313,2021,2,74.3,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1463,313,2022,1,63.15,18,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1464,313,2022,2,72.3,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1465,314,2021,1,86.13,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1466,314,2021,2,51.92,20,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1467,314,2022,1,46.6,16,0,REPEATER,,2022/2023,2,REPEATER,2023-01-15T00:00:00
1468,314,2022,2,86.95,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1469,315,2021,1,54.44,16,0,REPEATER,,2021/2022,1,REPEATER,2022-01-15T00:00:00
1470,315,2021,2,67.44,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1471,315,2022,1,79.3,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1472,315,2022,2,71.29,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1473,315,2023,1,71.12,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1474,315,2023,2,72.87,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1475,315,2024,1,100.0,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1476,315,2024,2,93.37,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1477,315,2025,1,63.68,16,2,CARRY_OVER,,2025/2026,5,CARRY_OVER,2026-01-15T00:00:00
1478,315,2025,2,84.61,17,0,PROMOTED,,2025/2026,5,PROMOTED,2026-06-15T00:00:00
1479,317,2021,1,78.07,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1480,317,2021,2,71.77,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1481,317,2022,1,61.11,20,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1482,317,2022,2,77.42,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1483,317,2023,1,68.33,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1484,317,2023,2,67.45,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1485,317,2024,1,62.8,20,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
1486,317,2024,2,84.0,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1487,318,2021,1,62.79,19,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1488,318,2021,2,62.86,20,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1489,318,2022,1,81.34,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1490,318,2022,2,70.27,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1491,318,2023,1,70.59,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1492,318,2023,2,84.39,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1493,318,2024,1,87.76,17,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1494,318,2024,2,46.47,15,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1495,319,2021,1,70.45,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1496,319,2021,2,55.08,20,0,REPEATER,,2021/2022,1,REPEATER,2022-06-15T00:00:00
1497,319,2022,1,67.36,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1498,319,2022,2,71.92,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1499,319,2023,1,67.74,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1500,319,2023,2,59.7,20,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-06-15T00:00:00
1501,319,2024,1,59.09,19,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
1502,319,2024,2,80.74,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1503,320,2021,1,90.42,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1504,320,2021,2,47.27,15,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1505,321,2021,1,68.07,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1506,321,2021,2,80.78,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1507,321,2022,1,71.61,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1508,321,2022,2,58.64,15,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1509,321,2023,1,66.27,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1510,321,2023,2,75.63,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1511,321,2024,1,68.31,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1512,321,2024,2,71.42,20,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1513,322,2021,1,71.77,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1514,322,2021,2,65.71,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1515,322,2022,1,81.8,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1516,322,2022,2,66.27,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1517,322,2023,1,59.93,17,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
1518,322,2023,2,98.76,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1519,322,2024,1,71.07,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1520,322,2024,2,40.8,20,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1521,322,2025,1,87.06,20,0,PROMOTED,,2025/2026,5,PROMOTED,2026-01-15T00:00:00
1522,322,2025,2,87.02,19,0,PROMOTED,,2025/2026,5,PROMOTED,2026-06-15T00:00:00
1523,322,2026,1,77.49,19,0,PROMOTED,,2026/2027,6,PROMOTED,2027-01-15T00:00:00
1524,322,2026,2,79.58,19,0,PROMOTED,,2026/2027,6,PROMOTED,2027-06-15T00:00:00
1525,324,2021,1,97.92,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1526,324,2021,2,60.45,20,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1527,324,2022,1,73.6,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1528,324,2022,2,95.64,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1529,324,2023,1,98.18,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1530,324,2023,2,67.61,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1531,325,2021,1,96.12,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1532,325,2021,2,81.63,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1533,325,2022,1,89.94,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1534,325,2022,2,81.24,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1535,325,2023,1,75.67,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1536,325,2023,2,98.51,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1537,325,2024,1,65.66,20,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1538,325,2024,2,94.83,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1539,326,2021,1,96.73,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1540,326,2021,2,88.36,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1541,326,2022,1,71.14,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1542,326,2022,2,74.93,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1543,326,2023,1,56.7,18,0,REPEATER,,2023/2024,3,REPEATER,2024-01-15T00:00:00
1544,326,2023,2,66.57,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
